ID,U0,U1,U2,U3,U4,U5,U6,U7,U8,PX0,PY0,PX1,PY1,PX2,PY2,PX3,PY3,PX4,PY4
8695,0,0,0,0,0.225172,1,1,1,1,0.660909,0.272375,0.839605,0.657035,0.757406,0.742519,0.939347,0.781015,0.503477,0.310305
8696,0,0,0,0,0.696894,1,1,1,1,0.0320759,0.903771,0.440891,0.727904,0.602749,0.308256,0.53158,0.88654,0.730143,0.326996
8697,0,0,0,0,0.186051,1,1,1,1,0.950004,0.912428,0.752296,0.287011,0.421882,0.0312027,0.305769,0.913676,0.459185,0.966678
8698,0,0,0,0,0.777136,1,1,1,1,0.29879,0.623713,0.943458,0.0413089,0.56306,0.724472,0.544786,0.873365,0.949644,0.576862
8699,0,0,0,0,0.0757709,1,1,1,1,0.390536,0.304766,0.379885,0.698791,0.836346,0.266425,0.428935,0.163343,0.963318,0.378938
8700,0,0,0,0,0.562109,1,1,1,1,0.715614,0.665949,0.497653,0.746817,0.971718,0.411329,0.206001,0.938396,0.59738,0.504791
8701,0,0,0,0,0.972514,1,1,1,1,0.540838,0.5461,0.125169,0.26531,0.0908859,0.998534,0.214954,0.667748,0.77567,0.60549
8702,0,0,0,0,0.778104,1,1,1,1,0.155555,0.304282,0.80886,0.42198,0.733216,0.972203,0.385298,0.112155,0.0479738,0.100912
8703,0,0,0,0,0.104621,1,1,1,1,0.545627,0.847729,0.749822,0.956956,0.0537299,0.688219,0.554337,0.558521,0.250328,0.0951745
8704,0,0,0,0,0.485211,1,1,1,1,0.375497,0.360485,0.195507,0.374031,0.575439,0.863255,0.149702,0.180929,0.835768,0.305257
8705,0,0,0,0,0.061176,1,1,1,1,0.644628,0.727237,0.218427,0.616831,0.112535,0.330582,0.664805,0.213447,0.108686,0.210432
8706,0,0,0,0,0.177384,1,1,1,1,0.858509,0.167388,0.114906,0.546728,0.721725,0.673427,0.797055,0.816899,0.778048,0.172553
8707,0,0,0,0,0.728779,1,1,1,1,0.973555,0.546584,0.752823,0.83681,0.696285,0.933752,0.672578,0.00154219,0.418963,0.317207
8708,0,0,0,0,0.976663,1,1,1,1,0.63739,0.934038,0.841314,0.967973,0.598843,0.0547612,0.0766589,0.809275,0.115937,0.935168
8709,0,0,0,0,0.445493,1,1,1,1,0.230843,0.481895,0.698388,0.90427,0.278951,0.515287,0.682318,0.451503,0.692671,0.655873
8710,0,0,0,0,0.266008,1,1,1,1,0.492683,0.694373,0.379245,0.165262,0.695915,0.798208,0.482468,0.424694,0.435598,0.416506
8711,0,0,0,0,0.499674,1,1,1,1,0.403571,0.0153491,0.320769,0.48023,0.824624,0.436706,0.415397,0.801287,0.667549,0.897293
8712,0,0,0,0,0.320206,1,1,1,1,0.571819,0.176243,0.0149613,0.254137,0.627746,0.707632,0.91001,0.625834,0.153125,0.402694
8713,0,0,0,0,0.482279,1,1,1,1,0.53237,0.567955,0.0161208,0.330578,0.0504236,0.440814,0.766176,0.46693,0.706822,0.169747
8714,0,0,0,0,0.13891,1,1,1,1,0.0275908,0.649977,0.306903,0.464297,0.0653742,0.10819,0.131846,0.962667,0.607864,0.703665
8715,0,0,0,0,0.838461,1,1,1,1,0.622825,0.957802,0.766656,0.330457,0.867812,0.39249,0.483582,0.270506,0.712696,0.0159525
8716,0,0,0,0,0.932431,1,1,1,1,0.728817,0.346531,0.888885,0.169631,0.112707,0.355815,0.876453,0.282455,0.838094,0.904044
8717,0,0,0,0,0.161653,1,1,1,1,0.144997,0.368341,0.997806,0.253186,0.500187,0.960472,0.86105,0.203851,0.0993824,0.483876
8718,0,0,0,0,0.660399,1,1,1,1,0.866039,0.814333,0.0294652,0.258529,0.297915,0.299971,0.971225,0.313868,0.138433,0.700042
8719,0,0,0,0,0.0185119,1,1,1,1,0.0273176,0.869673,0.773106,0.383132,0.746127,0.0555605,0.221226,0.650171,0.987992,0.366223
8720,0,0,0,0,0.778668,1,1,1,1,0.985798,0.619409,0.518698,0.94627,0.480459,0.72255,0.0456526,0.964335,0.884203,0.911691
8721,0,0,0,0,0.71116,1,1,1,1,0.913668,0.17022,0.0765836,0.213639,0.141445,0.390452,0.352072,0.841487,0.0508503,0.379389
8722,0,0,0,0,0.96938,1,1,1,1,0.823956,0.762522,0.457286,0.879517,0.983748,0.107457,0.867509,0.349971,0.125969,0.853306
8723,0,0,0,0,0.927141,1,1,1,1,0.644668,0.799576,0.449839,0.367217,0.845229,0.414174,0.25142,0.75692,0.192842,0.165088
8724,0,0,0,0,0.87271,1,1,1,1,0.269426,0.378727,0.0685856,0.659877,0.730799,0.910072,0.710728,0.110188,0.621232,0.534684
8725,0,0,0,0,0.934592,1,1,1,1,0.0785185,0.414201,0.856458,0.185976,0.281709,0.206428,0.311945,0.135015,0.175808,0.956613
8726,0,0,0,0,0.119065,1,1,1,1,0.625647,0.32383,0.779821,0.0398212,0.57525,0.536741,0.232663,0.740338,0.463882,0.502089
8727,0,0,0,0,0.821579,1,1,1,1,0.532467,0.161967,0.849863,0.44254,0.872694,0.960051,0.0637717,0.407378,0.832761,0.14229
8728,0,0,0,0,0.920653,1,1,1,1,0.689218,0.328266,0.103288,0.895646,0.640211,0.238303,0.0714545,0.596823,0.172895,0.697102
8729,0,0,0,0,0.633642,1,1,1,1,0.952716,0.736923,0.495903,0.489457,0.969586,0.236241,0.953339,0.471676,0.355306,0.485807
8730,0,0,0,0,0.462674,1,1,1,1,0.205169,0.928346,0.506337,0.16522,0.992118,0.913715,0.997981,0.134408,0.735294,0.687199
8731,0,0,0,0,0.0883241,1,1,1,1,0.838582,0.582845,0.102885,0.0768851,0.6543,0.699708,0.24978,0.351401,0.620361,0.202497
8732,0,0,0,0,0.0594464,1,1,1,1,0.116265,0.691954,0.0579103,0.352505,0.645293,0.529586,0.707811,0.1311,0.163228,0.91298
8733,0,0,0,0,0.346225,1,1,1,1,0.669565,0.0781999,0.0515645,0.58328,0.0761805,0.185973,0.318573,0.763379,0.648647,0.157155
8734,0,0,0,0,0.378271,1,1,1,1,0.751532,0.23404,0.000524275,0.45124,0.48382,0.351926,0.0716018,0.686317,0.44025,0.187866
8735,0,0,0,0,0.239363,1,1,1,1,0.49816,0.540372,0.023564,0.0277457,0.248183,0.154664,0.190974,0.161163,0.21411,0.860538
8736,0,0,0,0,0.153586,1,1,1,1,0.265675,0.443818,0.315543,0.451648,0.762391,0.0789223,0.100295,0.919546,0.425147,0.851827
8737,0,0,0,0,0.102907,1,1,1,1,0.425671,0.303067,0.637406,0.777597,0.374669,0.323723,0.217846,0.562535,0.701994,0.716006
8738,0,0,0,0,0.239082,1,1,1,1,0.725558,0.743752,0.35109,0.880222,0.934726,0.512252,0.0943324,0.795264,0.751615,0.360007
8739,0,0,0,0,0.0668432,1,1,1,1,0.067158,0.811655,0.00147345,0.14608,0.91195,0.92102,0.571227,0.763776,0.0746056,0.996898
8740,0,0,0,0,0.452099,1,1,1,1,0.712012,0.774495,0.441512,0.035735,0.992341,0.00404702,0.737729,0.708347,0.106954,0.463287
8741,0,0,0,0,0.609503,1,1,1,1,0.458044,0.343509,0.386825,0.970296,0.437841,0.182089,0.721911,0.797848,0.421171,0.789069
8742,0,0,0,0,0.277769,1,1,1,1,0.422645,0.935149,0.521453,0.343664,0.506376,0.285229,0.41827,0.503274,0.352073,0.130282
8743,0,0,0,0,0.710541,1,1,1,1,0.793584,0.166017,0.27011,0.797631,0.903746,0.978457,0.904585,0.367032,0.430557,0.362629
8744,0,0,0,0,0.779053,1,1,1,1,0.817382,0.332925,0.148382,0.999471,0.0548355,0.94623,0.420642,0.843904,0.555734,0.843287
8745,0,0,0,0,0.90152,1,1,1,1,0.0771867,0.186951,0.285429,0.362416,0.605221,0.788704,0.714489,0.735503,0.0664726,0.508073
8746,0,0,0,0,0.905843,1,1,1,1,0.336583,0.305704,0.805266,0.31504,0.21029,0.172298,0.745597,0.572919,0.882839,0.562979
8747,0,0,0,0,0.0133298,1,1,1,1,0.0312211,0.562449,0.960679,0.977452,0.983092,0.804583,0.533185,0.826379,0.583637,0.610372
8748,0,0,0,0,0.501054,1,1,1,1,0.869066,0.972788,0.618551,0.65777,0.687277,0.354054,0.724242,0.19535,0.255574,0.0608249
8749,0,0,0,0,0.24689,1,1,1,1,0.0608394,0.375865,0.711344,0.233137,0.121462,0.284263,0.115976,0.684441,0.190106,0.147197
8750,0,0,0,0,0.240994,1,1,1,1,0.150785,0.124649,0.229982,0.955368,0.657834,0.0563604,0.539005,0.268206,0.0696902,0.408071
8751,0,0,0,0,0.226773,1,1,1,1,0.688241,0.0658407,0.928271,0.0422951,0.790083,0.123621,0.297869,0.850908,0.624675,0.358708
8752,0,0,0,0,0.979668,1,1,1,1,0.336019,0.591846,0.348235,0.620282,0.707822,0.032676,0.810388,0.855019,0.279566,0.961173
8753,0,0,0,0,0.929458,1,1,1,1,0.509548,0.916541,0.637503,0.565909,0.455546,0.905709,0.635599,0.863618,0.146703,0.32384
8754,0,0,0,0,0.614558,1,1,1,1,0.0749744,0.366135,0.719541,0.198595,0.664004,0.570449,0.82327,0.0227121,0.797222,0.159289
8755,0,0,0,0,0.467672,1,1,1,1,0.145457,0.77957,0.32238,0.178133,0.589958,0.177399,0.457699,0.551131,0.157067,0.967247
8756,0,0,0,0,0.858729,1,1,1,1,0.79457,0.533156,0.923218,0.700279,0.168755,0.786836,0.846982,0.492594,0.716294,0.921956
8757,0,0,0,0,0.88268,1,1,1,1,0.435835,0.120551,0.522733,0.00628449,0.943821,0.545445,0.803507,0.10311,0.160003,0.948964
8758,0,0,0,0,0.0851997,1,1,1,1,0.482383,0.127097,0.472638,0.659782,0.584796,0.0237687,0.816849,0.552044,0.491441,0.611418
8759,0,0,0,0,0.201187,1,1,1,1,0.414659,0.311697,0.253954,0.201495,0.158679,0.746549,0.917789,0.0806352,0.605278,0.353625
8760,0,0,0,0,0.239477,1,1,1,1,0.128011,0.359909,0.145008,0.673456,0.163416,0.248118,0.833459,0.11238,0.130798,0.315841
8761,0,0,0,0,0.715587,1,1,1,1,0.603436,0.975623,0.824273,0.627205,0.792472,0.376317,0.118645,0.40389,0.461516,0.533304
8762,0,0,0,0,0.366124,1,1,1,1,0.715471,0.7348,0.874266,0.462019,0.652589,0.954901,0.0672972,0.00621406,0.156088,0.195308
8763,0,0,0,0,0.705669,1,1,1,1,0.301096,0.868764,0.529539,0.549213,0.702223,0.641919,0.680011,0.0180645,0.881396,0.283447
8764,0,0,0,0,0.779903,1,1,1,1,0.910652,0.786159,0.0819851,0.0292968,0.190049,0.543501,0.562601,0.905637,0.258972,0.297401
8765,0,0,0,0,0.851867,1,1,1,1,0.720991,0.94999,0.734804,0.788288,0.956204,0.890892,0.983596,0.322327,0.191988,0.852361
8766,0,0,0,0,0.352495,1,1,1,1,0.741201,0.554584,0.493786,0.421213,0.572648,0.375182,0.70466,0.566336,0.0808505,0.615311
8767,0,0,0,0,0.4546,1,1,1,1,0.162836,0.644608,0.542544,0.706337,0.207209,0.44818,0.965309,0.50461,0.228083,0.6863
8768,0,0,0,0,0.865129,1,1,1,1,0.962887,0.474588,0.410804,0.85378,0.458184,0.733132,0.0457676,0.310545,0.584999,0.786969
8769,0,0,0,0,0.172761,1,1,1,1,0.0787848,0.208182,0.437777,0.453967,0.912842,0.00411244,0.534817,0.528153,0.356607,0.697653
8770,0,0,0,0,0.530186,1,1,1,1,0.899151,0.40399,0.379971,0.347332,0.369298,0.884581,0.575415,0.0555982,0.339181,0.538302
8771,0,0,0,0,0.433,1,1,1,1,0.749986,0.392082,0.988371,0.483117,0.437849,0.298916,0.0681157,0.224818,0.164045,0.1469
8772,0,0,0,0,0.237327,1,1,1,1,0.601821,0.600867,0.345842,0.605934,0.135684,0.873995,0.962541,0.833337,0.0467565,0.861692
8773,0,0,0,0,0.714822,1,1,1,1,0.426727,0.209024,0.606625,0.311309,0.784438,0.662223,0.65049,0.322741,0.19241,0.400476
8774,0,0,0,0,0.699476,1,1,1,1,0.18078,0.883593,0.152672,0.479696,0.951708,0.37749,0.643741,0.0986089,0.81049,0.245562
8775,0,0,0,0,0.884753,1,1,1,1,0.156332,0.851496,0.83516,0.0303275,0.814037,0.668498,0.0770841,0.675729,0.905824,0.503811
8776,0,0,0,0,0.749678,1,1,1,1,0.512449,0.81512,0.669191,0.174673,0.46561,0.991932,0.367082,0.866086,0.706754,0.547863
8777,0,0,0,0,0.768358,1,1,1,1,0.859426,0.0275592,0.701387,0.236916,0.6713,0.799996,0.0474062,0.916862,0.499472,0.203739
8778,0,0,0,0,0.630082,1,1,1,1,0.334632,0.234066,0.582395,0.00312966,0.31115,0.258124,0.908954,0.814962,0.142877,0.421403
8779,0,0,0,0,0.538581,1,1,1,1,0.812068,0.596076,0.095692,0.803999,0.963159,0.961778,0.510753,0.511022,0.711456,0.370179
8780,0,0,0,0,0.0923055,1,1,1,1,0.412843,0.607095,0.209881,0.212838,0.654501,0.126743,0.71231,0.858239,0.895101,0.0469421
8781,0,0,0,0,0.976506,1,1,1,1,0.477496,0.0500718,0.403456,0.73562,0.959026,0.218417,0.878496,0.380429,0.848499,0.690564
8782,0,0,0,0,0.982589,1,1,1,1,0.944191,0.494563,0.939664,0.905969,0.0053161,0.450686,0.617425,0.375495,0.989267,0.0302675
8783,0,0,0,0,0.0524299,1,1,1,1,0.199148,0.243106,0.63709,0.325891,0.955416,0.49533,0.220992,0.00235807,0.587635,0.698487
8784,0,0,0,0,0.49773,1,1,1,1,0.991091,0.434107,0.0114557,0.209508,0.312603,0.391885,0.0580075,0.00316735,0.368391,0.00219868
8785,0,0,0,0,0.798966,1,1,1,1,0.308055,0.908168,0.503046,0.758741,0.525592,0.878541,0.748008,0.55586,0.861131,0.947156
8786,0,0,0,0,0.626633,1,1,1,1,0.498221,0.273047,0.754382,0.99355,0.494038,0.75674,0.581185,0.192525,0.80917,0.572276
8787,0,0,0,0,0.750158,1,1,1,1,0.820625,0.781784,0.939236,0.21251,0.839792,0.942403,0.580901,0.84199,0.440134,0.888956
8788,0,0,0,0,0.615907,1,1,1,1,0.94318,0.647697,0.27575,0.821722,0.395705,0.83161,0.682852,0.342861,0.630576,0.181073
8789,0,0,0,0,0.109869,1,1,1,1,0.384958,0.174623,0.109945,0.141698,0.755809,0.302471,0.950867,0.328085,0.929103,0.771493
8790,0,0,0,0,0.101556,1,1,1,1,0.868339,0.984003,0.949661,0.810743,0.564904,0.791651,0.250877,0.453859,0.541809,0.194057
8791,0,0,0,0,0.054327,1,1,1,1,0.817559,0.0157785,0.497261,0.64917,0.698631,0.840121,0.279746,0.879704,0.456028,0.664703
8792,0,0,0,0,0.512764,1,1,1,1,0.565974,0.806401,0.810136,0.868444,0.757268,0.13822,0.797547,0.528761,0.248089,0.665887
8793,0,0,0,0,0.937341,1,1,1,1,0.19775,0.476629,0.0776672,0.989401,0.727506,0.531527,0.53121,0.921563,0.633083,0.348769
8794,0,0,0,0,0.748789,1,1,1,1,0.130343,0.997939,0.635972,0.970465,0.277685,0.515676,0.426493,0.942388,0.570003,0.992467
8795,0,0,0,0,0.800974,1,1,1,1,0.380139,0.860911,0.506057,0.518359,0.658458,0.0348178,0.766448,0.324345,0.547581,0.964198
8796,0,0,0,0,0.831517,1,1,1,1,0.625249,0.953599,0.52848,0.156775,0.484809,0.450043,0.789858,0.833578,0.387384,0.920201
8797,0,0,0,0,0.170536,1,1,1,1,0.0233565,0.890666,0.109201,0.539032,0.317159,0.0515894,0.109035,0.309626,0.800378,0.489174
8798,0,0,0,0,0.691777,1,1,1,1,0.306435,0.00753279,0.828994,0.341253,0.773981,0.153339,0.888835,0.738178,0.954313,0.514083
8799,0,0,0,0,0.271583,1,1,1,1,0.482793,0.670858,0.176586,0.932836,0.460716,0.0101635,0.320221,0.380917,0.84168,0.343577
8800,0,0,0,0,0.488352,1,1,1,1,0.950882,0.88261,0.588742,0.00247124,0.991645,0.898368,0.80285,0.480819,0.0689042,0.109285
8801,0,0,0,0,0.524315,1,1,1,1,0.897899,0.450538,0.262333,0.0512377,0.339373,0.000511008,0.00555086,0.853456,0.692288,0.488344
8802,0,0,0,0,0.967588,1,1,1,1,0.868874,0.42118,0.985031,0.879037,0.741401,0.365948,0.720717,0.0849782,0.637532,0.671599
8803,0,0,0,0,0.0367434,1,1,1,1,0.226274,0.67407,0.959233,0.124642,0.47692,0.440052,0.193546,0.586205,0.928404,0.0914445
8804,0,0,0,0,0.0577576,1,1,1,1,0.190737,0.142682,0.376116,0.191248,0.148233,0.229573,0.883536,0.636577,0.753887,0.752409
8805,0,0,0,0,0.697833,1,1,1,1,0.738918,0.631446,0.799159,0.104867,0.352164,0.884137,0.742398,0.0237629,0.851725,0.968672
8806,0,0,0,0,0.520987,1,1,1,1,0.810958,0.0933142,0.174753,0.25101,0.28686,0.760959,0.179414,0.378305,0.797702,0.37015
8807,0,0,0,0,0.828789,1,1,1,1,0.173818,0.561398,0.66922,0.403391,0.444934,0.305797,0.157278,0.197343,0.363555,0.896196
8808,0,0,0,0,0.805448,1,1,1,1,0.162713,0.00106312,0.180953,0.0468501,0.743462,0.204716,0.898575,0.712134,0.902549,0.709532
8809,0,0,0,0,0.0715043,1,1,1,1,0.0773025,0.960542,0.0923083,0.838261,0.139956,0.470613,0.635963,0.510106,0.9916,0.809781
8810,0,0,0,0,0.26771,1,1,1,1,0.66082,0.213172,0.516438,0.966617,0.37045,0.713781,0.330172,0.266646,0.54257,0.492885
8811,0,0,0,0,0.108385,1,1,1,1,0.723523,0.539735,0.0111711,0.928239,0.43831,0.723305,0.830788,0.147842,0.528753,0.90809
8812,0,0,0,0,0.405267,1,1,1,1,0.621062,0.746351,0.248341,0.0916746,0.382314,0.758447,0.0832746,0.192095,0.829951,0.744094
8813,0,0,0,0,0.073503,1,1,1,1,0.346389,0.710711,0.775717,0.06017,0.0408829,0.0423638,0.60274,0.533768,0.310073,0.326263
8814,0,0,0,0,0.73973,1,1,1,1,0.321244,0.254501,0.511813,0.0445496,0.0852889,0.659655,0.573303,0.993379,0.76804,0.194364
8815,0,0,0,0,0.824119,1,1,1,1,0.0163804,0.286039,0.122045,0.774827,0.369314,0.31414,0.604779,0.113408,0.719407,0.951168
8816,0,0,0,0,0.194842,1,1,1,1,0.495125,0.011338,0.865002,0.537488,0.614078,0.39877,0.847562,0.940341,0.472273,0.168806
8817,0,0,0,0,0.267062,1,1,1,1,0.984086,0.213356,0.280131,0.643741,0.786659,0.27351,0.411781,0.981023,0.0132402,0.428162
8818,0,0,0,0,0.770274,1,1,1,1,0.135285,0.202989,0.636376,0.449425,0.807768,0.749784,0.168832,0.758936,0.573903,0.663956
8819,0,0,0,0,0.431168,1,1,1,1,0.438905,0.201445,0.384352,0.837676,0.0490064,0.324692,0.309949,0.217813,0.519534,0.294035
8820,0,0,0,0,0.980707,1,1,1,1,0.799665,0.937776,0.217827,0.0731748,0.349557,0.19885,0.0864151,0.777718,0.465912,0.2217
8821,0,0,0,0,0.705357,1,1,1,1,0.102287,0.671124,0.788475,0.852071,0.839956,0.547411,0.425974,0.503913,0.317684,0.86488
8822,0,0,0,0,0.244314,1,1,1,1,0.702036,0.702555,0.754364,0.0267279,0.0125037,0.972176,0.546262,0.306538,0.403345,0.345927
8823,0,0,0,0,0.398341,1,1,1,1,0.621171,0.419102,0.593871,0.820021,0.505517,0.37159,0.285933,0.727217,0.352297,0.38822
8824,0,0,0,0,0.2337,1,1,1,1,0.140772,0.240291,0.238297,0.688183,0.666266,0.74221,0.00586705,0.531145,0.447568,0.707903
8825,0,0,0,0,0.0459213,1,1,1,1,0.201931,0.734631,0.246204,0.174108,0.280893,0.552742,0.577452,0.62682,0.797056,0.198624
8826,0,0,0,0,0.933089,1,1,1,1,0.390928,0.0186445,0.551438,0.762517,0.304577,0.278655,0.114814,0.692797,0.676996,0.255587
8827,0,0,0,0,0.39217,1,1,1,1,0.915294,0.94377,0.599354,0.657504,0.949637,0.130499,0.105071,0.657539,0.3642,0.307003
8828,0,0,0,0,0.275831,1,1,1,1,0.610403,0.481111,0.673063,0.163146,0.0585628,0.299882,0.960202,0.257186,0.345804,0.35113
8829,0,0,0,0,0.427818,1,1,1,1,0.897242,0.113647,0.580408,0.175897,0.228462,0.273205,0.852893,0.484048,0.206294,0.768186
8830,0,0,0,0,0.318874,1,1,1,1,0.805648,0.42569,0.377455,0.936148,0.530761,0.0349939,0.300347,0.837764,0.427164,0.910751
8831,0,0,0,0,0.498876,1,1,1,1,0.100226,0.0738964,0.377437,0.400109,0.0340986,0.634624,0.745912,0.385228,0.910454,0.643154
8832,0,0,0,0,0.865819,1,1,1,1,0.490862,0.819051,0.727337,0.764068,0.671943,0.211386,0.970362,0.440129,0.639204,0.77601
8833,0,0,0,0,0.930656,1,1,1,1,0.0166582,0.712158,0.39658,0.051652,0.0125054,0.234344,0.478816,0.923256,0.553218,0.579042
8834,0,0,0,0,0.642692,1,1,1,1,0.979151,0.0312511,0.565279,0.725063,0.416479,0.475733,0.368217,0.915355,0.966596,0.187268
8835,0,0,0,0,0.561739,1,1,1,1,0.730664,0.859211,0.854078,0.701026,0.29934,0.493282,0.477036,0.165159,0.50994,0.189194
8836,0,0,0,0,0.153359,1,1,1,1,0.561592,0.201699,0.796083,0.0404078,0.124955,0.349301,0.61945,0.122108,0.279957,0.598601
8837,0,0,0,0,0.738361,1,1,1,1,0.845236,0.323665,0.569839,0.320969,0.691882,0.485194,0.287565,0.87915,0.127886,0.0182289
8838,0,0,0,0,0.587184,1,1,1,1,0.981964,0.719254,0.0377007,0.475246,0.19629,0.20286,0.985186,0.385484,0.764599,0.546778
8839,0,0,0,0,0.128902,1,1,1,1,0.560682,0.587185,0.712139,0.909983,0.206636,0.834247,0.18994,0.805237,0.987606,0.0351762
8840,0,0,0,0,0.381194,1,1,1,1,0.557445,0.356146,0.820784,0.0426384,0.643711,0.699933,0.170524,0.66194,0.438294,0.152489
8841,0,0,0,0,0.746883,1,1,1,1,0.475995,0.627734,0.577485,0.678854,0.61292,0.962969,0.443453,0.159698,0.550152,0.00413492
8842,0,0,0,0,0.49538,1,1,1,1,0.262291,0.914118,0.953519,0.0965384,0.104058,0.758756,0.0841446,0.139235,0.887658,0.641589
8843,0,0,0,0,0.634975,1,1,1,1,0.708441,0.684228,0.139091,0.408375,0.854752,0.801031,0.846669,0.00724096,0.182225,0.322664
8844,0,0,0,0,0.363224,1,1,1,1,0.75971,0.00151816,0.247896,0.722679,0.444971,0.407594,0.272831,0.449106,0.154477,0.535122
8845,0,0,0,0,0.0416227,1,1,1,1,0.107996,0.631661,0.467283,0.866752,0.715805,0.606517,0.75441,0.357395,0.101897,0.462851
8846,0,0,0,0,0.0420772,1,1,1,1,0.240989,0.871226,0.896375,0.0420198,0.717895,0.903616,0.224245,0.0405591,0.538591,0.983955
8847,0,0,0,0,0.146248,1,1,1,1,0.786487,0.706634,0.487049,0.194081,0.979465,0.936155,0.348557,0.514587,0.299379,0.456553
8848,0,0,0,0,0.411793,1,1,1,1,0.766662,0.323305,0.862053,0.373179,0.0777154,0.219448,0.475076,0.540567,0.261071,0.716065
8849,0,0,0,0,0.672919,1,1,1,1,0.157446,0.758085,0.129688,0.0610617,0.98233,0.170247,0.599653,0.966285,0.212325,0.38614
8850,0,0,0,0,0.708637,1,1,1,1,0.699373,0.580221,0.652384,0.635528,0.928778,0.166971,0.934907,0.385332,0.313219,0.701569
8851,0,0,0,0,0.0239741,1,1,1,1,0.175272,0.0747478,0.786352,0.39472,0.549824,0.326919,0.655791,0.265889,0.738712,0.813236
8852,0,0,0,0,0.440312,1,1,1,1,0.868401,0.874298,0.00630423,0.0386481,0.473951,0.972589,0.250973,0.860092,0.645508,0.950346
8853,0,0,0,0,0.297098,1,1,1,1,0.297892,0.585874,0.369091,0.464863,0.520781,0.754422,0.778081,0.22235,0.463059,0.953353
8854,0,0,0,0,0.691398,1,1,1,1,0.249412,0.348073,0.846922,0.576331,0.00386357,0.112811,0.315043,0.8171,0.136785,0.183444
8855,0,0,0,0,0.00928456,1,1,1,1,0.143089,0.222092,0.16535,0.115679,0.473065,0.0254411,0.761187,0.423411,0.465753,0.0590791
8856,0,0,0,0,0.603449,1,1,1,1,0.834844,0.523942,0.530066,0.589266,0.302023,0.752415,0.0523255,0.255376,0.049513,0.301737
8857,0,0,0,0,0.598647,1,1,1,1,0.896435,0.878068,0.607312,0.00924572,0.193111,0.424412,0.146031,0.376555,0.115811,0.28912
8858,0,0,0,0,0.749007,1,1,1,1,0.28116,0.404799,0.0717119,0.306601,0.165986,0.495123,0.772355,0.225065,0.504407,0.607199
8859,0,0,0,0,0.428596,1,1,1,1,0.0344727,0.196465,0.0510299,0.786888,0.248791,0.306406,0.836401,0.550528,0.909855,0.732836
8860,0,0,0,0,0.582032,1,1,1,1,0.517167,0.742082,0.621708,0.941579,0.888112,0.998263,0.05739,0.177233,0.59691,0.33855
8861,0,0,0,0,0.22117,1,1,1,1,0.668622,0.645152,0.748018,0.163745,0.417506,0.973083,0.668152,0.0247052,0.72209,0.702625
8862,0,0,0,0,0.800831,1,1,1,1,0.77312,0.489513,0.469961,0.0795256,0.325914,0.020489,0.98938,0.0587494,0.449085,0.506547
8863,0,0,0,0,0.489218,1,1,1,1,0.0707928,0.448127,0.688943,0.0690558,0.505517,0.866176,0.665966,0.844067,0.448208,0.334588
8864,0,0,0,0,0.358622,1,1,1,1,0.196225,0.498333,0.906725,0.169308,0.166485,0.93143,0.891398,0.869109,0.1526,0.664518
8865,0,0,0,0,0.688098,1,1,1,1,0.622561,0.744044,0.684536,0.64305,0.733424,0.743285,0.0921356,0.239971,0.544116,0.162928
8866,0,0,0,0,0.730871,1,1,1,1,0.233059,0.231984,0.193615,0.0992352,0.89795,0.0376815,0.547443,0.232538,0.5269,0.743668
8867,0,0,0,0,0.212937,1,1,1,1,0.433625,0.912976,0.897356,0.365055,0.804375,0.766465,0.517655,0.468893,0.125087,0.140217
8868,0,0,0,0,0.270315,1,1,1,1,0.809623,0.783267,0.946361,0.552908,0.875403,0.186332,0.0970238,0.038331,0.87443,0.330083
8869,0,0,0,0,0.633406,1,1,1,1,0.0680446,0.429318,0.168266,0.105726,0.976761,0.400804,0.632626,0.720429,0.131675,0.0662509
8870,0,0,0,0,0.872445,1,1,1,1,0.0290316,0.431306,0.43778,0.795497,0.948961,0.906673,0.920584,0.0891777,0.11961,0.730207
8871,0,0,0,0,0.13954,1,1,1,1,0.0659705,0.283115,0.747847,0.252302,0.380139,0.786178,0.126732,0.710222,0.0564937,0.194777
8872,0,0,0,0,0.430686,1,1,1,1,0.224759,0.300503,0.116301,0.625563,0.933129,0.83673,0.757239,0.99938,0.470136,0.78627
8873,0,0,0,0,0.515674,1,1,1,1,0.907916,0.581767,0.379647,0.814589,0.502352,0.468825,0.934199,0.232559,0.341269,0.000169407
8874,0,0,0,0,0.874485,1,1,1,1,0.0891168,0.252472,0.895813,0.875295,0.379204,0.606035,0.931789,0.573981,0.745575,0.156548
8875,0,0,0,0,0.907388,1,1,1,1,0.861876,0.782112,0.807614,0.698606,0.53935,0.806994,0.168742,0.325621,0.23768,0.076658
8876,0,0,0,0,0.0780874,1,1,1,1,0.617327,0.891247,0.40974,0.0861517,0.825446,0.642299,0.427421,0.825616,0.157973,0.516538
8877,0,0,0,0,0.262282,1,1,1,1,0.0537854,0.391833,0.457292,0.65982,0.323622,0.0312731,0.405395,0.480171,0.905758,0.26727
8878,0,0,0,0,0.102524,1,1,1,1,0.713371,0.965877,0.801633,0.520365,0.134618,0.127253,0.758046,0.211276,0.0346417,0.375373
8879,0,0,0,0,0.797317,1,1,1,1,0.444382,0.461524,0.92797,0.0866805,0.888945,0.753585,0.244653,0.405483,0.831673,0.298439
