ID,U0,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,PX0,PY0,PX1,PY1,PX2,PY2,PX3,PY3,PX4,PY4,PX5,PY5,PX6,PY6,PX7,PY7,PX8,PY8,PX9,PY9,PX10,PY10,PX11,PY11
79545,0,0,0,0,0.0397564,0.135556,0.147944,0.417707,0.516939,0.6346,0.796587,0.934379,1,1,1,1,0.900768,0.0957994,0.78317,0.533905,0.127432,0.572733,0.743091,0.50209,0.436136,0.51493,0.0216309,0.663845,0.0371974,0.581978,0.890214,0.552336,0.308119,0.225343,0.871381,0.204175,0.723161,0.669041,0.0652454,0.598944
79546,0,0,0,0,0.11439,0.207203,0.259751,0.629069,0.677458,0.715847,0.841804,0.851402,1,1,1,1,0.417771,0.951611,0.262987,0.990504,0.694703,0.765077,0.426639,0.209633,0.786708,0.0904846,0.24683,0.368686,0.980698,0.799166,0.676805,0.206041,0.670547,0.88098,0.929202,0.339589,0.946225,0.528146,0.273968,0.742812
79547,0,0,0,0,0.172086,0.218892,0.422164,0.654629,0.769019,0.803227,0.847961,0.912512,1,1,1,1,0.250078,0.323772,0.879467,0.676717,0.533405,0.666175,0.767202,0.780235,0.0348612,0.7479,0.579401,0.711666,0.953941,0.249948,0.592646,0.883144,0.589537,0.538872,0.41129,0.863505,0.281683,0.0873804,0.0707086,0.541434
79548,0,0,0,0,0.0826769,0.176615,0.234716,0.25441,0.345236,0.407596,0.750985,0.923071,1,1,1,1,0.171733,0.648486,0.0988814,0.705137,0.314661,0.866083,0.485372,0.349523,0.613983,0.0647732,0.0611888,0.567925,0.314722,0.653835,0.451069,0.904259,0.192707,0.862359,0.767764,0.47439,0.949739,0.838473,0.0158243,0.752966
79549,0,0,0,0,0.0089661,0.0924524,0.121946,0.204623,0.354202,0.459033,0.798319,0.917554,1,1,1,1,0.825101,0.444117,0.959547,0.139763,0.3102,0.444919,0.489285,0.924184,0.509692,0.550474,0.492109,0.824414,0.204309,0.943177,0.728673,0.397016,0.805536,0.496437,0.871406,0.755275,0.33491,0.88723,0.508242,0.0858947
79550,0,0,0,0,0.206688,0.242638,0.462885,0.520202,0.545332,0.661218,0.783606,0.852486,1,1,1,1,0.41858,0.0573165,0.108519,0.863499,0.546602,0.0327028,0.373191,0.0970758,0.524811,0.197605,0.301385,0.467989,0.926278,0.698401,0.273525,0.422716,0.569806,0.0288002,0.757625,0.457036,0.537042,0.84352,0.578983,0.452879
79551,0,0,0,0,0.0264978,0.109834,0.22336,0.439492,0.456953,0.795734,0.959694,0.98167,1,1,1,1,0.113526,0.524717,0.0668036,0.146229,0.897908,0.163879,0.67104,0.0955139,0.465264,0.139029,0.0217923,0.163665,0.412554,0.444508,0.733471,0.441354,0.202133,0.190508,0.978396,0.0456534,0.76949,0.431275,0.89814,0.553096
79552,0,0,0,0,0.0253408,0.300228,0.318558,0.39493,0.80198,0.819032,0.84553,0.859337,1,1,1,1,0.369589,0.879578,0.190377,0.0406296,0.975092,0.655641,0.179659,0.996884,0.819306,0.592213,0.441392,0.552777,0.0335668,0.643525,0.743285,0.0119628,0.689179,0.512775,0.443238,0.587318,0.0658713,0.419845,0.692146,0.861606
79553,0,0,0,0,0.0326646,0.0457617,0.427595,0.565728,0.639942,0.675849,0.794413,0.865956,1,1,1,1,0.179806,0.0359067,0.43556,0.154898,0.691548,0.615218,0.151783,0.510854,0.207431,0.593175,0.063632,0.240998,0.2367,0.806917,0.25296,0.925879,0.319692,0.696199,0.513197,0.385564,0.116044,0.205343,0.247169,0.975381
79554,0,0,0,0,0.0775882,0.132909,0.157474,0.178671,0.29432,0.401739,0.761797,0.866725,1,1,1,1,0.863154,0.20066,0.367397,0.478372,0.352442,0.878252,0.685803,0.945617,0.941884,0.926801,0.182317,0.748801,0.179761,0.108196,0.068493,0.87596,0.621394,0.454057,0.992003,0.826737,0.701226,0.967384,0.834061,0.266953
79555,0,0,0,0,0.116821,0.19556,0.411141,0.427096,0.504684,0.568615,0.637559,0.81623,1,1,1,1,0.379331,0.444985,0.635847,0.731773,0.323237,0.32165,0.67739,0.265121,0.248451,0.859707,0.0139214,0.428212,0.967904,0.0824144,0.304172,0.589297,0.536471,0.296175,0.416035,0.237697,0.263559,0.250095,0.50465,0.0253565
79556,0,0,0,0,0.0238177,0.215723,0.36697,0.519134,0.55074,0.562531,0.784339,0.973487,1,1,1,1,0.949669,0.204462,0.927333,0.272907,0.526112,0.604723,0.538027,0.774563,0.464431,0.551949,0.202775,0.432334,0.634363,0.506947,0.0216317,0.170834,0.803122,0.437666,0.408531,0.0666816,0.687762,0.913181,0.092038,0.804582
79557,0,0,0,0,0.158717,0.38099,0.433384,0.480173,0.503991,0.723871,0.931856,0.94352,1,1,1,1,0.9888,0.489864,0.246394,0.514913,0.094587,0.784421,0.289475,0.559018,0.33637,0.492251,0.991352,0.970733,0.999197,0.0129836,0.141567,0.80232,0.45065,0.550098,0.869001,0.138411,0.463279,0.961039,0.942994,0.0140197
79558,0,0,0,0,0.0455645,0.103777,0.308869,0.321693,0.657008,0.725152,0.742254,0.844215,1,1,1,1,0.446769,0.527971,0.508292,0.736244,0.0869888,0.844662,0.228495,0.0783407,0.815395,0.227692,0.0913243,0.956962,0.0300116,0.541974,0.50706,0.899013,0.680385,0.970339,0.860052,0.623379,0.984359,0.340225,0.782096,0.365349
79559,0,0,0,0,0.0491048,0.190838,0.306851,0.31933,0.536874,0.591417,0.64065,0.879866,1,1,1,1,0.270225,0.553857,0.840021,0.357214,0.398519,0.0685155,0.435554,0.213914,0.296208,0.526878,0.170875,0.326219,0.0688525,0.677935,0.225232,0.749238,0.648274,0.0852838,0.372617,0.632633,0.425509,0.154714,0.997982,0.269724
79560,0,0,0,0,0.0417864,0.185956,0.286927,0.405761,0.522458,0.596599,0.606257,0.768779,1,1,1,1,0.480671,0.676543,0.589357,0.549187,0.112097,0.803271,0.845394,0.638976,0.974146,0.171614,0.707828,0.652082,0.396846,0.457066,0.300356,0.482129,0.829683,0.932989,0.907638,0.984397,0.930971,0.177362,0.864262,0.237823
79561,0,0,0,0,0.00972273,0.193578,0.227168,0.320032,0.588475,0.823767,0.84249,0.914134,1,1,1,1,0.0716446,0.394897,0.989227,0.917039,0.0338729,0.963373,0.0886526,0.741701,0.615455,0.485498,0.198767,0.915811,0.967628,0.0284506,0.8488,0.875266,0.0128474,0.779771,0.0526278,0.87711,0.0175935,0.821407,0.278246,0.304521
79562,0,0,0,0,0.137104,0.173186,0.182909,0.355051,0.548629,0.667299,0.836126,0.921992,1,1,1,1,0.99895,0.831173,0.622348,0.962323,0.919826,0.364049,0.577778,0.405324,0.562816,0.493588,0.372952,0.591267,0.342388,0.248218,0.604114,0.122159,0.300845,0.481224,0.139752,0.122252,0.75947,0.444273,0.34942,0.0795018
79563,0,0,0,0,0.0643551,0.123886,0.1678,0.304903,0.627311,0.742232,0.924091,0.960012,1,1,1,1,0.759452,0.144182,0.587125,0.123501,0.721959,0.99245,0.686317,0.215548,0.365401,0.277584,0.557936,0.613619,0.881698,0.680094,0.914464,0.362922,0.819847,0.0367168,0.122392,0.26412,0.386137,0.201894,0.619171,0.559323
79564,0,0,0,0,0.114747,0.419651,0.431872,0.484006,0.646309,0.748871,0.804561,0.824779,1,1,1,1,0.0682729,0.214436,0.187856,0.790232,0.206886,0.874173,0.00577973,0.572287,0.151757,0.563715,0.185906,0.0334552,0.24381,0.100371,0.396378,0.0636565,0.137087,0.51877,0.327777,0.523224,0.720664,0.946948,0.0825472,0.84455
79565,0,0,0,0,0.016169,0.0282674,0.0943498,0.29346,0.452787,0.777466,0.845411,0.947544,1,1,1,1,0.671862,0.607376,0.853194,0.546035,0.613155,0.425482,0.697791,0.176871,0.611388,0.731247,0.42068,0.711759,0.127624,0.484337,0.848846,0.646394,0.812113,0.37207,0.367058,0.759061,0.454617,0.211608,0.873809,0.279397
79566,0,0,0,0,0.0435096,0.113065,0.241295,0.283189,0.335645,0.524781,0.663738,0.977568,1,1,1,1,0.995362,0.0659419,0.373026,0.693153,0.242813,0.984414,0.4244,0.663493,0.696172,0.552024,0.14783,0.545018,0.198419,0.959943,0.917089,0.565477,0.719004,0.371706,0.777085,0.592813,0.651103,0.793254,0.886272,0.67937
79567,0,0,0,0,0.0324795,0.0469456,0.140907,0.333268,0.628583,0.689179,0.942488,0.972368,1,1,1,1,0.656215,0.801581,0.286322,0.640629,0.225981,0.949815,0.336801,0.778005,0.0976445,0.881819,0.976424,0.0575875,0.798908,0.541901,0.776592,0.170614,0.318986,0.369404,0.821717,0.112239,0.255676,0.501087,0.353534,0.919414
79568,0,0,0,0,0.0437431,0.189675,0.539687,0.809462,0.856407,0.875275,0.911105,0.932787,1,1,1,1,0.269211,0.168468,0.283083,0.606012,0.946473,0.380727,0.487832,0.922897,0.438315,0.28674,0.464798,0.214906,0.457353,0.783784,0.58431,0.27907,0.896023,0.839987,0.780157,0.249557,0.759401,0.806026,0.938736,0.791881
79569,0,0,0,0,0.177958,0.290347,0.33409,0.367633,0.415072,0.505704,0.696805,0.840391,1,1,1,1,0.472758,0.414911,0.990217,0.853485,0.902743,0.913114,0.291799,0.189482,0.377912,0.506706,0.646836,0.161696,0.0910161,0.925906,0.057719,0.931003,0.706063,0.307276,0.690404,0.512089,0.246013,0.482284,0.321551,0.157117
79570,0,0,0,0,0.0509026,0.241959,0.303242,0.392506,0.511266,0.670875,0.726596,0.747662,1,1,1,1,0.920615,0.324306,0.693876,0.823357,0.23742,0.985675,0.0128394,0.615333,0.492381,0.659675,0.777028,0.583397,0.585581,0.834747,0.5144,0.291644,0.142024,0.204804,0.803733,0.388037,0.687088,0.125284,0.545154,0.10216
79571,0,0,0,0,0.167551,0.248543,0.455774,0.580266,0.660916,0.740177,0.894147,0.94505,1,1,1,1,0.205141,0.491634,0.288323,0.190816,0.504473,0.903655,0.683197,0.164148,0.680684,0.266594,0.749729,0.515431,0.780993,0.0413738,0.657455,0.985797,0.845107,0.0454915,0.672885,0.970391,0.590645,0.775045,0.273633,0.832604
79572,0,0,0,0,0.0283242,0.0396049,0.0779422,0.201965,0.256365,0.288148,0.350232,0.689317,1,1,1,1,0.233373,0.851732,0.24465,0.137028,0.53493,0.408798,0.817712,0.801523,0.158528,0.333143,0.582517,0.199902,0.990598,0.568314,0.0450089,0.0360898,0.241199,0.0154002,0.626735,0.0162436,0.289034,0.459339,0.183795,0.233542
79573,0,0,0,0,0.0130876,0.23142,0.286062,0.312504,0.487785,0.662736,0.864701,0.984763,1,1,1,1,0.272974,0.393393,0.736894,0.681773,0.211105,0.538418,0.840301,0.544249,0.120935,0.0402024,0.534847,0.689249,0.0852114,0.570937,0.930448,0.100612,0.197672,0.946691,0.389645,0.657011,0.130486,0.623187,0.696616,0.208428
79574,0,0,0,0,0.0222325,0.278379,0.291467,0.397671,0.488529,0.577529,0.766635,0.886934,1,1,1,1,0.881179,0.601596,0.967834,0.0922839,0.140014,0.808135,0.636533,0.260948,0.848338,0.17138,0.950197,0.933549,0.742317,0.880645,0.0341604,0.939989,0.827336,0.423805,0.597,0.957822,0.0469926,0.293616,0.16625,0.359496
79575,0,0,0,0,0.0220721,0.387127,0.397535,0.721503,0.809598,0.909006,0.93249,0.954869,1,1,1,1,0.545363,0.858919,0.628543,0.353498,0.495451,0.889491,0.201836,0.666831,0.839688,0.135385,0.409148,0.720333,0.169545,0.349137,0.547669,0.593351,0.946136,0.505491,0.640343,0.239752,0.671742,0.99984,0.518131,0.0694127
79576,0,0,0,0,0.0146066,0.224775,0.334223,0.3549,0.401733,0.5267,0.946278,0.957365,1,1,1,1,0.580422,0.0260778,0.285988,0.0758733,0.915569,0.487824,0.742704,0.755257,0.623208,0.151852,0.47559,0.792753,0.500989,0.0232597,0.386104,0.447125,0.528751,0.0264473,0.686877,0.200493,0.0262868,0.205009,0.269906,0.0483589
79577,0,0,0,0,0.0876931,0.247558,0.323458,0.704435,0.720857,0.75347,0.774579,0.968558,1,1,1,1,0.380978,0.620211,0.602574,0.296547,0.108035,0.345278,0.0518038,0.731243,0.49713,0.527394,0.523996,0.998119,0.550654,0.9101,0.445244,0.0794052,0.936548,0.132122,0.279898,0.962835,0.33713,0.549804,0.0111934,0.351737
79578,0,0,0,0,0.18387,0.505959,0.535378,0.710362,0.782936,0.798055,0.860412,0.888306,1,1,1,1,0.707904,0.850131,0.000981889,0.815939,0.195409,0.0527857,0.547182,0.69254,0.58018,0.0711781,0.690659,0.130834,0.981279,0.135903,0.210239,0.917826,0.268025,0.490138,0.880661,0.605155,0.0399419,0.891854,0.956892,0.814521
79579,0,0,0,0,0.159308,0.192027,0.526241,0.544466,0.65616,0.686067,0.743305,0.888012,1,1,1,1,0.633067,0.889287,0.321898,0.828476,0.942073,0.86908,0.521016,0.522253,0.940258,0.211675,0.653087,0.921536,0.347578,0.863326,0.839363,0.615603,0.353464,0.720023,0.220758,0.393406,0.611878,0.17765,0.207927,0.47229
79580,0,0,0,0,0.0889774,0.112594,0.522731,0.544512,0.638835,0.656145,0.798143,0.848172,1,1,1,1,0.433753,0.513925,0.987784,0.375826,0.383004,0.5088,0.89808,0.323262,0.720475,0.551167,0.244798,0.0680535,0.414493,0.0841608,0.683657,0.767957,0.804184,0.904415,0.161363,0.416062,0.082065,0.369289,0.888352,0.970077
79581,0,0,0,0,0.0504306,0.139408,0.227786,0.379615,0.589883,0.610477,0.662139,0.812334,1,1,1,1,0.362096,0.785927,0.898557,0.7451,0.294727,0.796636,0.0683624,0.0152028,0.347803,0.313161,0.0832563,0.762296,0.397322,0.766913,0.530253,0.201506,0.671328,0.691616,0.617567,0.753393,0.0609048,0.505919,0.72347,0.173499
79582,0,0,0,0,0.0843089,0.290797,0.312095,0.346514,0.628658,0.742918,0.851492,0.901978,1,1,1,1,0.396404,0.560695,0.334983,0.691131,0.357332,0.403345,0.706334,0.705135,0.716506,0.789591,0.467431,0.113828,0.556504,0.997684,0.315333,0.227831,0.689299,0.932901,0.981224,0.750204,0.43882,0.704694,0.923703,0.48925
79583,0,0,0,0,0.275602,0.41789,0.567751,0.626714,0.69861,0.796632,0.824833,0.93557,1,1,1,1,0.236961,0.43405,0.208824,0.640306,0.140384,0.913959,0.356812,0.929975,0.38139,0.47064,0.486478,0.379074,0.785973,0.714309,0.0683735,0.718874,0.695533,0.818578,0.157693,0.400228,0.742281,0.646944,0.484536,0.478319
79584,0,0,0,0,0.284056,0.348486,0.554813,0.599417,0.803074,0.859933,0.945259,0.972703,1,1,1,1,0.575876,0.142185,0.540673,0.932689,0.0721597,0.922063,0.403329,0.558638,0.301137,0.189302,0.272947,0.369511,0.908176,0.968481,0.188089,0.0658692,0.368708,0.93037,0.712813,0.853245,0.408689,0.988414,0.649877,0.233522
79585,0,0,0,0,0.0430789,0.060498,0.0978195,0.187457,0.294745,0.327548,0.58804,0.974412,1,1,1,1,0.140091,0.792622,0.0174191,0.0621541,0.19595,0.576057,0.363292,0.385252,0.849004,0.732802,0.293428,0.817485,0.920891,0.359297,0.186193,0.851261,0.0721098,0.0394383,0.25995,0.0605242,0.689315,0.493472,0.615337,0.037801
79586,0,0,0,0,0.0593544,0.144067,0.403935,0.449056,0.507512,0.733852,0.75944,0.904214,1,1,1,1,0.389702,0.170362,0.636555,0.752993,0.555614,0.485559,0.485796,0.849042,0.303044,0.406687,0.20834,0.489238,0.257948,0.280449,0.528676,0.517898,0.340974,0.217991,0.0113705,0.95631,0.255792,0.306116,0.54435,0.577649
79587,0,0,0,0,0.0388144,0.0815599,0.399522,0.430455,0.495308,0.546327,0.690394,0.879511,1,1,1,1,0.202049,0.459828,0.629626,0.687845,0.308871,0.932671,0.0945316,0.51721,0.421909,0.35248,0.79766,0.950585,0.870378,0.138633,0.168576,0.881749,0.0949435,0.424368,0.187865,0.639293,0.0020173,0.5918,0.3711,0.761457
79588,0,0,0,0,0.0237432,0.0370268,0.118587,0.157516,0.333349,0.476911,0.735784,0.876433,1,1,1,1,0.85935,0.32002,0.769405,0.168221,0.252691,0.863936,0.685431,0.6746,0.216416,0.483091,0.625185,0.0867946,0.621724,0.793761,0.968543,0.716667,0.218129,0.156408,0.355961,0.220146,0.748208,0.727061,0.981603,0.787023
79589,0,0,0,0,0.0486706,0.0724138,0.199005,0.416177,0.463222,0.586788,0.688483,0.80707,1,1,1,1,0.343763,0.887991,0.904005,0.596455,0.751928,0.589436,0.271054,0.968344,0.0725264,0.896239,0.0551385,0.69425,0.69,0.023682,0.410918,0.908128,0.18009,0.766879,0.128274,0.928299,0.49394,0.109877,0.715321,0.651456
79590,0,0,0,0,0.0662143,0.26522,0.277967,0.366533,0.438947,0.470898,0.855125,0.973028,1,1,1,1,0.695061,0.10301,0.0126319,0.446989,0.692445,0.283686,0.415333,0.764972,0.179925,0.470471,0.459222,0.869925,0.494153,0.87014,0.778053,0.674243,0.637019,0.906328,0.602542,0.130959,0.0162046,0.317863,0.782415,0.602993
79591,0,0,0,0,0.0552263,0.176299,0.204535,0.427295,0.454267,0.571086,0.836306,0.922983,1,1,1,1,0.368229,0.867756,0.420017,0.0606748,0.151443,0.835349,0.825647,0.331368,0.30582,0.284869,0.201293,0.799973,0.155009,0.979347,0.474217,0.792028,0.885674,0.0767582,0.922987,0.901879,0.394621,0.705402,0.504872,0.761154
79592,0,0,0,0,0.00901114,0.28625,0.490785,0.581716,0.673516,0.695307,0.750534,0.856323,1,1,1,1,0.847312,0.26521,0.0744254,0.682661,0.0908565,0.405793,0.988482,0.375725,0.607087,0.788455,0.530734,0.586433,0.262672,0.322762,0.472108,0.33943,0.245748,0.373987,0.734051,0.95115,0.878858,0.495206,0.127449,0.449944
79593,0,0,0,0,0.0551805,0.266637,0.299186,0.593121,0.808401,0.847471,0.982136,0.991148,1,1,1,1,0.755994,0.747942,0.538985,0.846851,0.153735,0.527467,0.222576,0.760822,0.315922,0.753311,0.347255,0.578594,0.0760724,0.819363,0.918024,0.321821,0.193349,0.652075,0.272971,0.0722075,0.14728,0.40042,0.522152,0.842588
79594,0,0,0,0,0.0462308,0.228162,0.242742,0.691864,0.769958,0.922487,0.961525,0.99105,1,1,1,1,0.0145792,0.386455,0.902031,0.168314,0.913922,0.124608,0.929136,0.229844,0.877918,0.276391,0.808437,0.953991,0.0957543,0.726461,0.275812,0.289104,0.378536,0.548783,0.361311,0.525816,0.949203,0.883463,0.368404,0.931339
79595,0,0,0,0,0.0693569,0.30236,0.458772,0.529107,0.540261,0.92913,0.951317,0.97536,1,1,1,1,0.156413,0.948262,0.411056,0.0703346,0.0728699,0.340192,0.300178,0.950788,0.616584,0.108616,0.904779,0.712338,0.835077,0.18059,0.00144141,0.213612,0.729373,0.362753,0.739428,0.678576,0.246215,0.107832,0.609915,0.938079
79596,0,0,0,0,0.073409,0.344049,0.692304,0.702441,0.740987,0.873156,0.885276,0.983812,1,1,1,1,0.996493,0.291509,0.829285,0.947281,0.908092,0.937901,0.85206,0.62043,0.772978,0.03265,0.621871,0.98659,0.762023,0.984624,0.726018,0.440599,0.230839,0.83385,0.0505143,0.168919,0.903207,0.582916,0.0980485,0.200726
79597,0,0,0,0,0.37272,0.466489,0.480815,0.497003,0.621407,0.687077,0.764048,0.890892,1,1,1,1,0.940805,0.891905,0.640342,0.792865,0.512335,0.41332,0.825515,0.134206,0.399909,0.587538,0.11883,0.125928,0.0281366,0.349669,0.959778,0.0786509,0.518588,0.862985,0.661567,0.616637,0.0637119,0.546843,0.690046,0.804699
79598,0,0,0,0,0.0876999,0.234165,0.26395,0.302116,0.37078,0.68071,0.71498,0.797461,1,1,1,1,0.106831,0.414271,0.885055,0.52015,0.239786,0.0192607,0.92006,0.827323,0.138091,0.0459874,0.85546,0.48776,0.00576558,0.934111,0.00634838,0.868751,0.595678,0.622985,0.932463,0.142522,0.313031,0.737162,0.0334135,0.000108123
79599,0,0,0,0,0.142142,0.241048,0.259552,0.350264,0.406092,0.437964,0.543165,0.776872,1,1,1,1,0.716387,0.972754,0.890931,0.956173,0.992015,0.81099,0.783496,0.130106,0.856978,0.638956,0.617866,0.862743,0.573067,0.624215,0.731494,0.168746,0.2472,0.663957,0.311267,0.56023,0.401119,0.344681,0.560339,0.635284
79600,0,0,0,0,0.186454,0.361045,0.383737,0.418597,0.584173,0.829315,0.926902,0.980632,1,1,1,1,0.410719,0.667803,0.215725,0.402734,0.478793,0.999222,0.53284,0.33577,0.638178,0.150706,0.198514,0.211246,0.77492,0.930008,0.379991,0.0221201,0.593965,0.691258,0.582351,0.995084,0.0359391,0.142689,0.630368,0.178081
79601,0,0,0,0,0.120267,0.171983,0.419894,0.481312,0.510159,0.590579,0.748314,0.934768,1,1,1,1,0.0288475,0.402179,0.232049,0.50764,0.401401,0.764889,0.843411,0.039579,0.915594,0.0419246,0.250825,0.690515,0.971932,0.630816,0.712635,0.565898,0.322074,0.294986,0.560982,0.358013,0.437675,0.19135,0.536094,0.821412
79602,0,0,0,0,0.0276963,0.0379626,0.309678,0.375753,0.477328,0.955859,0.972731,0.987487,1,1,1,1,0.336947,0.651943,0.0177997,0.738348,0.416832,0.861211,0.777927,0.332426,0.903135,0.0287517,0.0229411,0.875068,0.659567,0.735576,0.440965,0.981642,0.0305618,0.00194695,0.339655,0.468237,0.193297,0.875749,0.289649,0.36528
79603,0,0,0,0,0.0439323,0.184661,0.334611,0.450026,0.602048,0.644289,0.692315,0.977801,1,1,1,1,0.00528678,0.0480257,0.444528,0.866497,0.825953,0.776954,0.769633,0.854704,0.799895,0.6447,0.514272,0.535471,0.0856654,0.495913,0.566033,0.0876123,0.835568,0.0342697,0.280909,0.711317,0.323918,0.646189,0.707333,0.361881
79604,0,0,0,0,0.0291177,0.0379311,0.143988,0.17162,0.215553,0.519664,0.594014,0.827349,1,1,1,1,0.518268,0.22698,0.813565,0.372972,0.0268748,0.458265,0.887244,0.562346,0.54393,0.383157,0.128379,0.631543,0.218726,0.162649,0.912452,0.930043,0.486567,0.558641,0.637376,0.848448,0.160689,0.822037,0.18306,0.138491
79605,0,0,0,0,0.0151649,0.171132,0.455293,0.56633,0.604262,0.670845,0.699963,0.992125,1,1,1,1,0.410903,0.847868,0.487383,0.298147,0.410214,0.0313133,0.681305,0.538594,0.662856,0.90003,0.701243,0.575308,0.830073,0.18781,0.13395,0.467449,0.0362587,0.294639,0.289487,0.219318,0.43313,0.283672,0.046667,0.577118
79606,0,0,0,0,0.0589186,0.0667931,0.150691,0.165856,0.54643,0.59143,0.778776,0.898912,1,1,1,1,0.839994,0.187346,0.313312,0.250208,0.218659,0.994617,0.788802,0.881515,0.894647,0.490045,0.456824,0.72472,0.677855,0.590774,0.19217,0.714114,0.885413,0.481657,0.933432,0.318543,0.765329,0.980099,0.895661,0.220621
79607,0,0,0,0,0.014602,0.0507889,0.0756147,0.151877,0.235826,0.43059,0.596446,0.644396,1,1,1,1,0.479168,0.14912,0.997435,0.473785,0.937922,0.878951,0.368432,0.427967,0.335775,0.0931525,0.105823,0.926548,0.285322,0.819937,0.811961,0.766979,0.753369,0.130504,0.532308,0.733469,0.026165,0.752929,0.279898,0.0929581
79608,0,0,0,0,0.228744,0.243346,0.255383,0.285331,0.366776,0.417565,0.617474,0.688885,1,1,1,1,0.199909,0.0120374,0.5494,0.137832,0.890988,0.917832,0.565799,0.226763,0.0109847,0.671622,0.153311,0.296307,0.491559,0.965272,0.0632856,0.244928,0.0957759,0.595593,0.978397,0.121941,0.348522,0.258295,0.214899,0.992918
79609,0,0,0,0,0.211412,0.301066,0.326147,0.364532,0.607879,0.708673,0.863262,0.94012,1,1,1,1,0.910346,0.755305,0.146372,0.828178,0.321104,0.373134,0.839163,0.992726,0.526445,0.135469,0.484285,0.491717,0.198755,0.729213,0.587493,0.794348,0.707609,0.709434,0.14287,0.965904,0.924333,0.135788,0.654789,0.291109
79610,0,0,0,0,0.0295726,0.121657,0.17827,0.258395,0.389681,0.621973,0.877203,0.94812,1,1,1,1,0.0814524,0.00963364,0.0395898,0.402557,0.382768,0.878752,0.395283,0.909214,0.0142219,0.879568,0.400931,0.212977,0.608781,0.988424,0.00732525,0.31639,0.697858,0.150196,0.282294,0.622191,0.285984,0.937083,0.9133,0.650517
79611,0,0,0,0,0.00929596,0.140587,0.296683,0.616071,0.645643,0.66795,0.887639,0.907001,1,1,1,1,0.131291,0.429271,0.432129,0.514059,0.308024,0.827412,0.423272,0.322246,0.70698,0.824203,0.535223,0.315761,0.812627,0.542548,0.632151,0.510486,0.692743,0.914445,0.132677,0.978727,0.851528,0.0459772,0.629244,0.728732
79612,0,0,0,0,0.258465,0.333553,0.622347,0.631643,0.68791,0.77223,0.961782,0.984419,1,1,1,1,0.725954,0.0777725,0.654645,0.0339775,0.905185,0.0779176,0.356223,0.612165,0.902121,0.891446,0.927926,0.714748,0.433993,0.560077,0.225234,0.126737,0.474521,0.357911,0.105464,0.32605,0.403889,0.734708,0.0547812,0.071839
79613,0,0,0,0,0.201997,0.233813,0.476697,0.492278,0.613322,0.693188,0.868444,0.920958,1,1,1,1,0.411325,0.426875,0.0183965,0.31651,0.504793,0.37462,0.928675,0.406913,0.266065,0.856601,0.121662,0.700058,0.416678,0.346896,0.826795,0.891199,0.704807,0.932259,0.217249,0.108695,0.666968,0.27203,0.180534,0.289315
79614,0,0,0,0,0.165318,0.178126,0.238355,0.285381,0.362807,0.472131,0.564803,0.715051,1,1,1,1,0.120063,0.495093,0.929832,0.624855,0.869712,0.858508,0.0317685,0.135778,0.715109,0.15343,0.835836,0.131786,0.500326,0.662631,0.0229857,0.205133,0.59489,0.240235,0.313828,0.261858,0.512265,0.494363,0.551173,0.746077
79615,0,0,0,0,0.0448517,0.288329,0.498473,0.536694,0.573277,0.594153,0.71482,0.759471,1,1,1,1,0.210144,0.107958,0.910236,0.0798567,0.966465,0.942004,0.215634,0.681574,0.0954344,0.0514703,0.81336,0.59576,0.714101,0.836346,0.800893,0.308992,0.0765807,0.114721,0.57085,0.588845,0.609084,0.122023,0.334923,0.971891
79616,0,0,0,0,0.159166,0.336389,0.480951,0.62157,0.694149,0.915024,0.959876,0.982478,1,1,1,1,0.822777,0.955087,0.57833,0.789243,0.897092,0.793964,0.470817,0.992526,0.845434,0.284177,0.588287,0.559536,0.120523,0.38918,0.868527,0.197104,0.503901,0.439377,0.785949,0.112985,0.5614,0.120872,0.0848754,0.155553
79617,0,0,0,0,0.0729353,0.085429,0.105378,0.14471,0.157972,0.198096,0.441767,0.604478,1,1,1,1,0.914963,0.0592807,0.948409,0.812055,0.853245,0.419226,0.804581,0.698679,0.703403,0.392868,0.258215,0.823926,0.782047,0.126742,0.0210295,0.285948,0.566119,0.806979,0.398933,0.127519,0.927851,0.483808,0.283072,0.622
79618,0,0,0,0,0.181255,0.41437,0.478233,0.487305,0.563662,0.580322,0.708372,0.730598,1,1,1,1,0.549343,0.88499,0.997954,0.968568,0.689572,0.696633,0.671971,0.0824395,0.954848,0.495896,0.864487,0.0815902,0.516926,0.150435,0.64771,0.323905,0.549368,0.775229,0.251755,0.0331765,0.0583013,0.873755,0.138554,0.256398
79619,0,0,0,0,0.0787105,0.289968,0.372502,0.451006,0.460649,0.591406,0.641904,0.87527,1,1,1,1,0.372295,0.706326,0.699166,0.0618671,0.40296,0.371136,0.144307,0.357808,0.867033,0.00879343,0.439398,0.383959,0.159229,0.087108,0.707864,0.708597,0.862337,0.959619,0.741773,0.920638,0.833374,0.880328,0.177036,0.311607
79620,0,0,0,0,0.171249,0.20737,0.258452,0.381529,0.630954,0.658376,0.702621,0.965171,1,1,1,1,0.0716673,0.512873,0.692928,0.442804,0.65718,0.0507361,0.309837,0.665973,0.490134,0.693795,0.825201,0.577242,0.401659,0.533798,0.439579,0.361278,0.275571,0.360218,0.194652,0.155899,0.537254,0.506259,0.616548,0.128659
